CUST_ID,OPEN_ORG_NUM,IDF_TYP_CD,GENDER,bad_good,CUST_INTERNATIONAL_GOLD_FLAG,CUST_INTERNATIONAL_COMMON_FLAG,CUST_INTERNATIONAL_SIL_FLAG,CUST_INTERNATIONAL_DIAMOND_FLAG,CUST_GOLD_COMMON_FLAG,CUST_STAD_PLATINUM_FLAG,CUST_LUXURY_PLATINUM_FLAG,CUST_PLATINUM_FINANCIAL_FLAG,CUST_DIAMOND_FLAG,CUST_INFINIT_FLAG,CUST_BUSINESS_FLAG,CUST_ASSET_AMT,CUST_DEBT_AMT,L3_CUST_ASSET_AVG_AMT,L6_CUST_ASSET_AVG_AMT,L3_CUST_DEBT_AVG_AMT,L6_CUST_DEBT_AVG_AMT,DEP_SA_OPEN_TENURE_DAYS,DEP_SA_LAST_TENURE_DAYS,DEP_SA_AVG_TENURE_DAYS,DEP_SA_SUMACCOUNT_CNT,L3_DEP_SA_AVG_ACCOUNT_CNT,L6_DEP_SA_AVG_ACCOUNT_CNT,DEP_TD_FLAG,LOAN_FLAG,FUND_FLAG,C_FUND_FLAG,D_FUND_FLAG,S_FUND_FLAG,BOND_FLAG,CER_BOND_FLAG,BK_BOND_FLAG,LG_TXN_AMT,LG_TXN_CNT,L3_LG_TXN_AVG_AMT,L3_LG_TXN_AVG_CNT,L6_LG_TXN_AVG_AMT,L6_LG_TXN_AVG_CNT
1127147702,1106,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,531.98,0,531.8766667,531.605,0,0,2671,2518,2595,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127149810,2201,ZR01,1,1,0,1,0,0,0,0,0,0,0,0,0,1913.27,0,1912.896667,1911.913333,0,0,2671,2518,2595,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127185096,205,ZR01,1,1,0,0,0,1,0,0,0,0,0,0,0,1501.02,0,1500.726667,1499.958333,0,0,1868,1715,1792,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127290609,1805,ZR01,1,1,0,0,0,1,0,1,0,0,0,0,0,1596732.06,5004583.33,2239557.397,2169485.855,3336388.887,4170486.108,2667,776,1223,5,5,5,1,1,0,0,0,0,0,0,0,27702600.28,25,32999338.1,35.66666667,19709365.74,23.5
1127302020,2103,ZR21,1,1,0,1,0,0,0,0,0,0,0,0,0,5212.75,0,5211.73,5209.053333,0,0,2667,2514,2591,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127349536,703,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,10170.65,0,40135.35333,70101.82667,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,66666.66667,0.666666666,33333.33333,0.333333333
1127349919,1001,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,112737.11,0,112737.11,112737.11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127350136,1820,ZR01,1,1,0,0,0,0,0,1,0,0,0,0,0,26122.3,0,17509.63667,9096.285,0,0,720,567,644,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127365001,801,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,1684.92,0,2128.543333,2584.005,0,0,2666,6,1940,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127386761,803,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,4107.44,0,5314.836667,5914.75,0,0,2665,444,1523,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127423510,116,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,6915.54,0,5803.486667,4927.501667,0,0,2665,2512,2589,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127423596,213,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,2051177.6,0,2046183.757,2034984.67,0,0,2665,2512,2589,1,1,1,0,1,0,0,0,0,0,0,0,1274302.92,4,729897.0433,3,586844.23,2.333333333
1127425819,101,ZR01,1,1,0,0,0,1,1,0,0,0,0,0,0,407.66,0,4407.78,8406.403333,0,0,2665,3,1872,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127425964,323,ZR01,1,1,0,0,0,1,0,0,0,0,0,0,0,1316.51,0,1316.256667,1315.581667,0,0,2665,2380,2490,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127469407,323,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,505.62,0,505.5233333,505.2616667,0,0,2664,2511,2588,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127490431,601,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,851.71,0,851.5133333,2604.981667,0,0,1523,1370,1447,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127502043,604,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,4135.41,0,3616.53,2318.465,0,0,2198,2045,2122,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127593068,1601,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,17931.49,0,17208.29667,13921.91167,0,0,2662,484,1686,6,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127593232,1601,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,29721.18,0,27156.31,21206.85667,0,0,2315,2001,2177,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127641509,1106,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,0.09,0,155.84,1573.17,14066.54,7033.27,2660,2507,2584,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127656671,1101,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,9069.11,0,6030.74,3525.256667,0,0,2660,2507,2584,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127694235,604,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,1696.17,0,1695.84,1694.966667,0,0,2659,2506,2583,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127764607,703,ZR01,1,1,0,0,0,0,0,1,0,0,0,0,0,3275.47,0,3186.2,2854.983333,0,0,2658,2505,2582,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127765319,139,ZR01,1,1,1,0,0,0,0,1,0,0,0,0,0,13878.66,0,37966.33333,54184.60667,0,0,1686,1533,1610,3,3,3,0,1,0,0,0,0,0,0,0,0,0,266671.9733,2.666666666,274071.1,2.666666666
1127814252,902,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,1812.68,0,1812.326667,1811.396667,0,0,2657,2504,2581,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127876084,2801,ZR01,1,1,0,0,1,0,0,0,0,1,0,0,0,7205.12,0,7203.71,7200.008333,0,0,2656,2395,2499,4,4,4,0,1,0,0,0,0,0,0,0,130000,2,256000,3.333333333,128000,1.666666666
1127877845,608,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,1664.47,0,1664.143333,1663.286667,0,0,2656,2503,2580,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127928729,912,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,19966.49,0,19962.58333,19952.325,0,0,1712,1559,1636,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128103099,2801,ZR01,1,1,0,0,0,1,0,0,0,0,0,0,0,98965.73,0,98946.36,98895.52167,0,0,2264,1660,2075,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128105303,513,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,847.34,0,847.1766667,846.7433333,0,0,2651,2498,2575,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128111571,317,ZR01,2,1,0,0,0,1,0,0,0,0,0,0,0,847.51,0,847.3766667,847.0316667,0,0,2651,2149,2434,5,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128149242,119,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,47749.16,0,46937.85,58290.575,0,0,2650,2497,2574,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128173453,1609,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,454428.52,2000466.67,527871.49,841935.5117,2000466.67,2000466.67,996,843,920,1,1,1,1,1,0,0,0,0,0,0,0,50000,1,66666.66667,0.666666666,116666.6667,0.5
1128175084,912,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,2487.43,0,2486.94,2485.663333,0,0,2650,2497,2574,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128213255,711,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,58.52,0,58.51,304.9033333,0,0,1558,1405,1482,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128214398,201,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,8978.31,0,7493.586667,7335.011667,0,0,2649,867,1838,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128266062,1605,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,16167.88,0,16127.37667,16534.39667,0,0,2245,1414,1858,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128303151,1807,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,438.1,0,1106.966667,3505.68,0,0,2646,2493,2570,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128348070,320,ZR01,2,1,0,0,0,1,0,0,0,0,0,0,0,109392.54,4017383.33,178615.7333,335068.2267,3683255.553,3850319.442,2645,182,2164,9,9,9,0,1,1,0,0,0,0,0,0,211665.16,3,1908814.383,14,2064264.247,10.5
1128348917,701,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,2877.38,0,2876.826667,2875.378333,0,0,2637,2484,2561,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128463465,1817,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,2027214.87,3450690,1750935.423,1007474.192,2300460,2875575,1357,1204,1281,1,1,1,0,1,0,0,0,0,0,0,0,200000,1,2816666.667,2.666666666,1408333.333,1.333333333
1128524762,201,ZR01,2,1,0,0,0,1,1,1,0,0,0,0,0,1261742.63,0,1248910.58,1237480.282,0,0,2642,73,1233,10,10,10,0,1,0,0,0,0,0,0,0,779128.97,10,3766640.027,11.33333333,2048833.353,7.333333333
1128542597,124,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,651.75,0,651.6266667,651.2916667,0,0,2642,2489,2566,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128549175,511,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,4521.95,0,4521.066667,4518.743333,46736.14667,23368.07333,2642,237,1440,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128618596,1903,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,20966.59,0,20962.48667,20951.71667,0,0,2639,2486,2563,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128664361,909,ZR01,2,1,1,0,1,0,1,0,0,0,0,0,0,64479.4,0,66800.07333,62190.68167,0,0,2638,260,996,7,7,7,0,1,1,0,0,0,0,0,0,0,0,92144.54,1.333333333,86470.87333,1.333333333
1128674067,122,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,90314.78,229562.12,49491.87667,25153.29167,231713.1433,230637.6317,2615,2462,2539,1,1,1,0,1,0,0,0,0,0,0,0,150000,1,50000,0.333333333,25000,0.166666666
1128715377,124,ZR01,2,1,0,0,0,1,0,1,0,0,0,0,0,1011268.91,0,913307.56,815832.125,0,0,2002,887,1641,5,5,5,0,1,1,0,0,0,0,0,0,1338812.93,8,2232495.263,9,1149526.665,5
1128725724,1003,ZR01,1,1,0,0,0,1,1,1,0,0,0,0,0,8807.43,0,15919.22,14764.985,0,0,2637,50,1577,8,8,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1128732518,213,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,529.04,0,2679.043333,20458.25167,98669.47333,49334.73667,2637,2484,2561,1,1,1,0,1,0,0,0,0,0,0,0,0,0,66666.66667,1,33333.33333,0.5
1128766269,704,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,3370.15,0,3367.616667,16714.20167,99857.83333,49928.91667,2636,2483,2560,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,336397.8167,0.5
1128768160,706,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,12649.71,0,24403.33667,31490.94833,0,0,658,505,582,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128780390,220,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,1575.85,0,1575.54,1574.73,0,0,2636,2213,2425,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128804510,502,ZR01,1,1,0,0,1,0,0,0,0,0,0,0,0,9010.05,0,39280.85667,46883.06833,0,0,2635,1127,1482,5,5,5,0,1,0,0,0,0,0,0,0,0,0,620128.1433,2.333333333,410064.0717,1.5
1128877874,1101,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,43644.61,0,34676.98333,18856.66667,122706.7167,61353.35833,2634,2481,2558,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128928282,2008,ZR01,2,1,1,0,1,1,1,0,0,0,0,0,0,136263.98,0,124696.7167,134351.1067,0,0,1682,281,829,11,11,11,0,1,0,0,0,0,0,0,0,539090.21,7,314943.58,4.666666666,232571.4467,3.666666666
1128956780,1904,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,946.3,0,946.1166667,945.63,0,0,2631,2478,2555,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128961407,220,ZR21,1,1,0,0,0,0,0,0,0,0,0,0,0,0.32,0,499.7633333,34570.425,0,0,2631,2478,2555,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128973099,1201,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,48.23,0,6401.366667,13464.36667,0,0,2631,2478,2555,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128999521,515,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,4663.82,0,4662.91,4660.515,0,0,2630,2477,2554,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129007594,114,ZR01,1,1,0,0,1,0,1,0,0,0,0,0,0,1204.58,0,1341.48,4145.653333,0,0,2630,504,1074,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129015443,1812,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,490.57,0,490.4733333,521.4633333,0,0,2630,1330,1981,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129085953,803,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,6262.35,0,5025.94,3822.148333,158874.1033,79437.05167,2628,2273,2451,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129102136,912,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,1679.17,0,1678.84,1677.976667,152434.1467,76217.07333,2628,2475,2552,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129135089,606,ZR01,2,1,1,0,0,1,1,0,0,0,0,0,0,569639.22,0,542418.1233,521290.5817,0,0,2627,944,1395,7,7,7,1,1,0,0,0,0,0,0,0,2563194.34,9,854398.1133,3,427199.0567,1.5
1129149031,604,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,2404.04,0,2403.566667,2402.333333,0,0,2626,2442,2535,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129227043,2301,ZR01,1,1,0,0,0,0,1,0,0,0,0,0,0,755.49,0,767.4033333,1014.125,0,0,2624,859,1619,8,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129227295,2201,ZR01,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,171.0466667,341.8733333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129250737,807,ZR01,2,1,0,0,0,0,0,1,0,0,0,0,0,270.31,0,270.2633333,90426.92667,0,0,2624,18,983,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,190512.6067,1
1129257458,1807,ZR01,2,1,0,0,0,0,0,1,0,0,0,0,0,43118.94,0,40308.18,38036.83833,0,0,2624,2471,2548,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1129314229,122,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,845.09,0,844.9266667,844.4933333,0,0,2623,2470,2547,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129358686,701,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,3051.51,0,3050.913333,3049.345,0,0,1539,1386,1463,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129407629,1201,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,595.65,0,595.53,2176.863333,64652.01333,32326.00667,2621,2468,2545,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129422286,105,ZR22,1,1,0,0,0,0,0,0,0,0,0,0,0,36787.66,0,36780.45667,36761.56167,0,0,2621,2135,2379,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129432789,1108,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,1447.13,0,1455.813333,1247.49,0,0,2621,581,1602,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129467018,1006,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,2704.03,0,2177.193333,1568.59,0,0,2620,2467,2544,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129505449,219,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,1717.98,0,1717.643333,1716.76,0,0,2618,2465,2542,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129516520,110,ZR01,1,1,0,0,0,0,1,0,0,0,0,0,0,52764.97,0,54831.34667,56510.85833,79090.58,39545.29,2490,9,1873,5,5,4,1,1,0,0,0,0,0,0,0,0,0,100395.5433,1,50197.77167,0.5
1129551317,103,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,7644.13,0,7642.633333,7638.705,0,0,2617,2464,2541,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129551572,1817,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,10744.18,0,10742.07333,10736.55167,0,0,2617,2455,2537,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129552350,1810,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,6290.24,0,5708.85,3432.366667,28279.92333,14139.96167,2617,2464,2541,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129555664,910,ZR01,2,1,0,0,1,0,0,0,0,0,0,0,0,103.31,0,368.27,660.2916667,133525.8967,66762.94833,2617,111,776,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129621338,213,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,1456.74,0,1456.46,1455.711667,0,0,2616,2463,2540,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129633261,502,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,575.16,0,575.0466667,574.7483333,0,0,2616,2463,2540,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129674410,1201,ZR01,1,1,0,0,0,0,0,1,0,0,0,0,0,6319.07,901162.5,11377.87667,8825.135,1034668.057,967915.2783,2615,509,1563,2,2,2,0,1,0,0,0,0,0,0,0,180000,2,190284.1667,2,95142.08333,1
1129751864,201,ZR01,2,1,0,1,1,1,1,1,0,0,0,0,0,97262.29,0,140178.05,561418.925,0,0,2614,9,1634,39,39,39,1,1,1,0,0,0,0,0,0,472662.09,6,2043361.64,15.33333333,2283012.057,11.66666667
1129761802,1601,ZR01,2,1,0,0,1,0,0,0,0,0,0,0,0,2095.89,0,2095.476667,2098.395,0,0,928,371,549,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129808907,1201,ZR01,2,1,0,0,0,1,0,1,0,0,0,0,0,3471.25,1124342,3705.936667,3104.975,806121.5367,965231.7683,2613,28,1174,7,7,7,0,1,0,0,0,0,0,0,0,0,0,333333.3333,1.333333333,166666.6667,0.666666666
1129808936,1201,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,41.29,0,41.28666667,777.34,0,0,1764,1611,1688,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129809095,1201,ZR01,1,1,0,0,0,1,1,1,0,0,0,0,0,898078.45,0,926231.2167,813413.3117,0,0,2613,174,669,12,12,12,0,1,0,0,0,0,0,0,0,3425461.01,29,6918775.167,57,4799452.628,40.16666667
1129841825,1108,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,8389.28,0,8387.636667,8041.138333,93265.91,46632.955,2611,2458,2535,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,72577.02167,0.333333333
1129861519,1510,ZR01,1,1,0,0,0,0,1,0,0,0,0,0,0,1677.33,0,1677,1676.136667,0,0,2611,2458,2535,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129904630,1201,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,560.53,0,560.4233333,560.135,0,0,2610,1019,1815,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129937942,1807,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,488.27,0,865.53,1083.193333,0,0,2610,2457,2534,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1130069316,502,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,4319.38,0,14383.97333,34617.7,0,0,2608,2455,2532,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1130202486,206,ZR01,2,1,0,0,0,0,1,0,0,0,0,0,0,12015.36,0,13043.00667,19785.52833,0,0,2604,2451,2528,1,1,1,0,1,0,0,0,0,0,0,0,0,0,33333.33333,0.666666666,16666.66667,0.333333333
1130202940,2201,ZR01,2,1,0,1,0,0,0,0,0,0,0,0,0,6.01,0,9556.016667,8136.731667,104654.71,52327.355,2604,291,1988,4,4,4,0,1,0,0,0,0,0,0,0,0,0,150237.19,0.666666666,75118.595,0.333333333
1130209606,2101,ZR01,2,1,0,1,0,1,0,0,0,0,0,0,0,1464284.55,0,1856443.647,1975466.4,0,0,2604,27,1865,12,12,12,0,1,1,0,0,0,0,0,0,7067975.88,11,9039533.3,19.33333333,5174169.792,14.16666667
1130231995,220,ZR21,2,1,0,0,0,0,0,0,0,0,0,0,0,7.51,0,416.9533333,12730.85333,0,0,2604,1230,2213,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1130256713,2201,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,255192.61,0,304398.2933,361775.0017,0,0,1037,595,817,2,2,2,0,1,0,0,0,0,0,0,0,0,0,200396.3467,1.333333333,159343.6067,1.166666666
1130264927,2103,ZR01,2,1,0,1,0,0,0,1,0,0,0,0,0,198.55,0,594.9,959.29,0,0,2603,2450,2527,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1130305394,1601,ZR21,1,1,0,0,0,0,0,0,0,0,0,0,0,3588.36,0,3587.66,3585.815,0,0,2602,2449,2526,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1130376867,1819,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,691.37,0,691.2333333,690.8783333,0,0,2601,1195,1792,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1130396566,1817,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,956.93,0,956.7466667,956.255,0,0,2601,2448,2525,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1130414240,1501,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,165985.33,0,112068.8633,58540.405,127932.4167,63966.20833,2236,1435,1822,3,3,3,0,1,0,0,0,0,0,0,0,0,0,57846.52,0.333333333,28923.26,0.166666666
1130424122,1101,ZR01,1,1,1,0,0,1,0,1,0,0,0,0,0,582645.49,0,586519.5767,584694.93,169100.6133,84550.30667,2589,1600,2157,11,11,11,0,1,0,0,0,0,0,0,0,0,0,247456.95,0.666666666,123728.475,0.333333333
1130488347,516,ZR01,1,1,0,0,1,0,1,0,0,0,0,0,0,459.84,0,456.0666667,519.925,0,0,2597,2443,2520,3,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1130489797,2201,ZR01,1,1,0,1,1,0,1,0,0,0,0,0,0,13418.04,0,12543.08,13645.91167,0,0,2597,435,1683,7,7,7,0,1,0,0,0,0,0,0,0,85000,1,28333.33333,0.333333333,14166.66667,0.166666666
1130541298,112,ZR01,1,1,0,0,0,0,0,1,0,0,0,0,0,18626.03,0,13713.06667,9098.123333,0,0,2596,2443,2520,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1130555066,224,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,53589.03,0,45669.39333,34158.455,0,0,2420,819,1751,4,4,4,0,1,0,0,0,0,0,0,0,5332686.79,7,3141626.663,9,1923283.635,7
1130588589,119,ZR01,2,1,0,0,0,1,0,0,0,0,0,0,0,2242.43,0,2241.993333,2240.841667,0,0,2595,706,1444,5,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1130592264,321,ZR01,1,1,0,0,0,0,0,1,0,0,0,0,0,26283.6,1353802.5,32228.85333,49198.53667,1007275.467,1180538.983,2595,34,1315,2,2,2,0,1,0,0,0,0,0,0,0,0,0,16666.66667,0.333333333,8333.333333,0.166666666
1130598606,602,ZR01,1,1,1,0,0,0,0,0,0,0,0,0,0,32737.56,0,34595.46667,91732.01333,0,0,2588,1546,2156,5,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1130602034,1807,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,755.9,0,755.7533333,854.7183333,0,0,2595,2442,2519,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1130619217,123,ZR01,1,1,0,0,0,0,0,1,0,0,0,0,0,3704.15,0,3703.43,3701.531667,0,0,2595,2442,2519,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1130651435,1011,ZR01,1,1,0,0,0,0,1,1,0,0,0,0,0,348.69,1508625,160551.6967,199487.7883,1785523.333,1647074.167,2594,981,1788,2,2,2,0,1,0,0,0,0,0,0,0,0,0,1705437.5,2.333333333,852718.75,1.166666666
1130658437,222,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,936.13,0,935.9466667,12311.83833,280902.5,140451.25,2594,2441,2518,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1130745134,113,ZR01,1,1,0,0,0,1,0,1,0,0,0,0,0,41779.3,0,46583.19333,60298.89,380606.8833,190303.4417,2593,620,2240,8,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1130886824,506,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,344.74,284620.13,6500.513333,8788.748333,284620.13,284620.13,2589,2436,2513,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
